Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,7439557975569665288,2024-11-21T10:44:36,173,PH,85200,212,507,44800000,"The idea of going back to college in my 40s felt daunting, terrifying even. But knowing my family believes in me gives me the strength to face every challenge head-on. This journey has taught me that courage isn’t about being completely fearless—it’s about moving forward despite the fear, trusting that your purpose is greater than any obstacle in your path, and above all, remembering you are never truly alone. #GoForwardTogether@Globe Telecom ",True,Unnamed: 32,bogarttheexplorer,Bogart The Explorer,643800,105,9600000,434,255,False,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7467612262220467463,2025-02-05T01:09:37,44,PK,401,4,19,4260,"If you're currently in Moscow or planning to visit soon, I recommend attending the ""Chinese New Year"" festival, which runs from January 28 to February 9 at the main locations of our beloved city. You can find the schedule for upcoming festivals and their locations on the website moscowseasons.com.",False,,maliktayab91,Malik Tayyab,642900,21,23300000,2346,11100,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7449392772433349895,2024-12-17T22:48:38,74,PK,7169,13,139,71900,Muneeb khan or umar butt jan han ❤️#maliktayab91 ,False,,maliktayab91,Malik Tayyab,642900,21,23300000,2346,11100,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486391473047342354,2025-03-27T15:42:30,15,PH,36,0,0,431,Hehehe. 💈✂️,False,"Gusto daw niya sa Bisaya, sinabihan kong “Yawa” mama niya, nagalit.",jahanjahanlang,Jahan Visperas,886100,22,11600000,738,43900,False,Davao City,"Davao del Sur, Davao, Philippines",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7418575644331609362,2024-09-25T21:42:25,23,PH,318100,2477,654,5300000,Salamat padin panginoon! 😇,False,"Yung dating naka kotse at motor, ngayo'y nag lalakad na lang.;Okay na yun, may mga bagay nakong pinag sisisihan sa mga naging desisyon ko sa buhay, pero hindi ako pwedeng habang buhay mag reklamo dahil ginigising parin ako ni God sa isang panibagong umaga para mag umpisa. Hindi pa huli ang lahat para bumangon at pahalagahan ang buhay na pinahiram. ",jahanjahanlang,Jahan Visperas,886100,22,11600000,738,43900,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7385398295323053329,2024-06-28T11:57:27,43,PH,52400,332,96,1900000,Normalize Positivty. 🤝🏻,False,,jahanjahanlang,Jahan Visperas,886100,22,11600000,738,43900,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486100173265915154,2025-03-26T20:52:07,52,PH,1956,15,43,24400,Bless and Love. 🤝🏻  @Crist Briand ,False,,jahanjahanlang,Jahan Visperas,886100,22,11600000,738,43900,False,Matina Town Square,"McArthur Highway, Davao City, Davao del Sur, Davao, Philippines",Davao City,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7384092129229802757,2024-06-24T23:28:46,15,PH,39200,92,27,1100000,Always. ,False,,jahanjahanlang,Jahan Visperas,886100,22,11600000,738,43900,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7483092457224260871,2025-03-18T18:20:39,89,AE,383,19,9,11100,🤣🤣#shaluking #tiktokdubai #shalukingvlogs #explore #sharjha_uae🇦🇪 #malayali ,False,,shaluking,shalu kasaragod,537900,9966,15500000,1220,34900,False,,,,,,,,,,,,,,,,,,,,,,,,,
,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7484155762948820242,2025-03-21T15:06:52,72,AE,132,6,1,4426,🤣🤣#malayali #sharjha_uae🇦🇪 #explore #shalukingvlogs ,False,,shaluking,shalu kasaragod,537900,9966,15500000,1220,34900,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7482930842730384647,2025-03-18T07:53:38,32,AE,374,1,13,12300,ZIMBA💥💥💥💥💥 #shalukingvlogs #explore #tiktokdubai #shaluking #BLACKZIMBA,False,,shaluking,shalu kasaragod,537900,9966,15500000,1220,34900,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486036855264169224,2025-03-26T16:46:24,82,AE,205,11,7,6961,🤣🤣. #shalukingvlogs #explore #malayali #malayali #tiktokdubai #funyy_videos ,False,,shaluking,shalu kasaragod,537900,9966,15500000,1220,34900,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7474662531714256135,2025-02-24T01:08:13,45,PK,22200,2535,721,254300,Pyar dil say hona chahiya #foryou #foryoupage #fyazkhan81 @usmandada70_official @Babarmalik @Junaid official91 @Anisa khan @Leyla @Rcmd @DK Tanoli ,False,,fyazkhan81,fyaz khan,1100000,995,16300000,802,345700,False,Lahore Fort,"Lahore, Lahore, Punjab, Pakistan",Lahore,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7475582938520816903,2025-02-26T12:39:52,51,PK,5268,341,172,63000,Sachay log b ha zamanay me ya nai #foryou #foryoupage #fyazkhan81 @Babarmalik @Anisa khan @Leyla @Rcmd @DK Tanoli @😎𝗝𝗔𝗬😎 ,False,,fyazkhan81,fyaz khan,1100000,995,16300000,802,345700,False,Lahore Fort,"Lahore, Lahore, Punjab, Pakistan",Lahore,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7329431072507251973,2024-01-29T16:16:01,38,PK,314500,2702,3791,9800000,Lakeo sy bach raho 😂#foruyou #foryoupage #trading #live #Fyazkhan81 @Uroojkhan @Babarmalik @Korey Inman ,False,,fyazkhan81,fyaz khan,1100000,995,16300000,802,345700,False,Lahore,"Punjab, Pakistan",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7378393298899045637,2024-06-09T14:54:26,33,PK,489100,3898,2542,14800000,"This is a heart-touching video, you must watch it in Last #foryou #foryoupage #live #fyazkhan81 @Korey Inman @Leyla @Zahid1192 @Uroojkhan @usmandada70_official🇵🇰 ",False,,fyazkhan81,fyaz khan,1100000,995,16300000,802,345700,False,Lahore,"Punjab, Pakistan",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7360498933891665158,2024-04-22T09:35:09,58,PK,327500,6549,5449,4800000,J menu pyar na millay😉😉😉end zaror dakhna mza na ay to jurma😉  #onthisday #foryoupage #foryou #fyazkhan81 @Korey Inman @Leyla @zahid1192 @tuby @Babarmalik ,False,,fyazkhan81,fyaz khan,1100000,995,16300000,802,345700,False,Lahore,"Punjab, Pakistan",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7022866200954752283,2021-10-25T13:07:38,102,PH,1973,7,31,89600,@raffytulfoinaction #IdolRaffyTulfo #RaffyTulfoSaSenado,False,,akimitu,aki mitu,890700,937,5200000,1120,8323,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7480881842871110919,2025-03-12T19:22:19,26,PH,693,12,18,10700,DC: @David Inere 🐱 | @romarapelado ,False,,akimitu,aki mitu,890700,937,5200000,1120,8323,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7482547611682016520,2025-03-17T07:06:30,16,PH,1879,11,17,35800,Byutipul 🥰🫶🏼 @David Inere 🐱 @romarapelado @A ,False,,akimitu,aki mitu,890700,937,5200000,1120,8323,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6912726572311022850,2021-01-01T17:49:39,15,PH,88100,542,98,1500000,@mastermind_ph 😅,False,,akimitu,aki mitu,890700,937,5200000,1120,8323,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7021732681952005403,2021-10-22T11:49:00,58,PH,6051,27,48,178800,Dto tyo sa may puso. Wlng sawang tutulong sa bawat sambayanang Pilipino.Kakampi ng mga inaapi.@raffytulfoinaction  #IdolRaffyTulfo #RaffyTulfoSaSenado,False,,akimitu,aki mitu,890700,937,5200000,1120,8323,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7239971051575217413,2023-06-02T14:25:23,10,PH,134700,16500,1106,1000000,Nag iisang anghel sa circle,False,Iniisip ko bakit ako lang ang ginawang matino ni lord sa aming mag ttropa,bossjao_,.,857400,163,60300000,477,51600,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7238212465924902150,2023-05-28T20:41:10,15,PH,4074,21,7,94800,,False,Chill tapos Al James vibe,bossjao_,.,857400,163,60300000,477,51600,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7239319603720064262,2023-05-31T20:17:25,8,PH,6738,406,34,129000,Ayon lang,False,Panalo ka pag meron kang  gangster appearance pero sweet lover na bebe,bossjao_,.,857400,163,60300000,477,51600,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7238618426615401734,2023-05-29T22:56:30,8,PH,2168,126,8,70400,Kayapala ang tagal mag upload,False,Si Bro ay nainlove nanaman,bossjao_,.,857400,163,60300000,477,51600,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7239875896268573958,2023-06-02T08:16:09,37,PH,59100,117,117,632800,Eto oh umagang kay sakit,False,"HAPPY 4TH ANNIVERSARY ☺️;Asan ka babe…;Andito ako andito ;Yaaaan;Thank you babe, ano wish mo sakin?;Hmmm;Syempre, Maka kita kana para makita moko;*Hospital ;Doc.;Sir jao, im sorry to say pero lumala na talaga yung cancer mo and may tanning na ang buhay mo im very sorry sir;Omg, babe nakaka kita na ako;Babe?;Doc asan po yung kasama ko kanina",bossjao_,.,857400,163,60300000,477,51600,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7484564376666656007,2025-03-22T17:32:25,10,PH,154,4,3,1170,,False,,kateleyson_,Kate Leyson,813900,736,6800000,606,33700,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7170592925024275738,2022-11-27T15:22:50,13,PH,67000,273,113,988100,Low #loveley💜 ,False,,kateleyson_,Kate Leyson,813900,736,6800000,606,33700,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485292300587846930,2025-03-24T16:37:10,9,PH,21,0,2,561,FEELING KO SI KAI AKO SA DRESS NA TO!! #fyp ,False,,kateleyson_,Kate Leyson,813900,736,6800000,606,33700,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7198109785319820571,2023-02-09T19:02:19,14,PH,151700,1203,362,1500000,Order na! #loveley💜 ,True,,kateleyson_,Kate Leyson,813900,736,6800000,606,33700,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7178083906716044570,2022-12-17T19:51:45,14,PH,126100,1982,323,796300,#loveley💜 ,False,,kateleyson_,Kate Leyson,813900,736,6800000,606,33700,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7484080569253448967,2025-03-21T10:15:02,40,PH,10400,415,114,1500000,"I use this every night! Sobrang gandaaa, love it! 😍🩷 #freshinylipserum #lipglowing #colorchanginglipserum #fyp ",True,1 week of using this Freshiny Lip Serum 🩷;MONDAY ;TUESDAY;WEDNESDAY;THURSDAY;FRIDAY ;SATURDAY;SUNDAY;I really love this!! 😍;MUST HAVE 🩷,jengbaybayon_,ϻs. ᴊᴇɴɢ 🦋,1000000,129,15900000,2817,21600,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068948645311204635,2022-02-26T17:31:04,23,PH,659200,1080,1865,7300000,Hahaha yung isa dyan tinuruan pa ko paano rumampa 🤦‍♀️ inantay talaga nila tiktok ko hahaha #fyp #ishin,False,"*Mga katrabaho ni papa dito sa compound, gusto daw ako makita rumampa*;""Ayan na ayan na"";""Wag kayo maingay"";✨ISHIN ADVANCED WHITE✨;""Ohhhhh"";""Oh! Panis!"";""Okay na? Alis na"";""Okay na""",jengbaybayon_,ϻs. ᴊᴇɴɢ 🦋,1000000,129,15900000,2817,21600,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486292048178318610,2025-03-27T09:16:42,106,PH,5,0,1,296,Replying to @@Ejoy Trigosa Hiyang talaga ako sa lip serum na to!!! Bet na bet ko sya 🩷 #freshiny #freshinylipserum ,False,,jengbaybayon_,ϻs. ᴊᴇɴɢ 🦋,1000000,129,15900000,2817,21600,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7242518900150242566,2023-06-09T11:12:22,38,PH,89400,512,769,1500000,Mahal Pa Rin Kita sa probinsya 🍃🤍 #mahalparinkita #fyp ,False,🤍;🤍,jengbaybayon_,ϻs. ᴊᴇɴɢ 🦋,1000000,129,15900000,2817,21600,False,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7403715506290707729,2024-08-16T20:37:33,8,PK,3700,23,41,39600,🌚#foryou #foryoupage ,False,,aqsa_jutt_,_𝘼𝙌𝙎𝘼_𝙅𝙐𝙏𝙏🍬,834800,643,11700000,0,13200,False,لاہور,"Lahore, Punjab, Pakistan",Lahore,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7395132987290946822,2024-07-24T17:32:56,10,PK,2128,11,37,22100,,False,,aqsa_jutt_,_𝘼𝙌𝙎𝘼_𝙅𝙐𝙏𝙏🍬,834800,643,11700000,0,13200,False,لاہور,"Lahore, Punjab, Pakistan",Lahore,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485096415245421846,2025-03-24T03:57:00,66.0,FR,32000.0,938.0,106.0,172700.0,"J’ai survécu 24H à Shanghai avec 10€ 🫢🇨🇳 Spoiler : c’est possible… et même délicieux. 🥮 Petit déj : gâteaux trop bons dans une boulangerie locale — 1€ 📍泸溪河 🍜 Déj : mes iconiques nouilles au sésame (guide Michelin oblige) — 3€ 📍味香斋 Wei Xiang Zhai 🚇 Métro : 0,30€ (merci la Chine pour les prix 🫶) 🥟 Goûter : galette maison à la viande crousti-fondante — 0,70€ 📍土家鲜肉饼 🍽 Dîner : xiaolongbao, wonton et tangyuan à partager — 5€ 📍寧波湯圓 Shanghai 🧋 Milk tea pour finir en beauté — 1,50€ 📍Chagee (ouvert 24h/24 en plus 😭)  (OUI j’ai raté mon défi à cause de ça)   La Chine, c’est littéralement le paradis du foodie fauché. Tu manges bien, tu manges beaucoup… tu as juste pas assez de place pour tout goûter 😩 #Shanghai #Chine #BudgetTravel #Foodie #pascher #voyage #shanghailife #asiatique #bonplan #streetfood #tiktokfood #challenge #24h",False,24H avec 10€ en chine,imperatricewu,ImperatriceWu,387000.0,416.0,17800000.0,1066.0,3400.0,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485435441211280662,2025-03-25T01:52:36,38,FR,2343,120,27,22900,"Truffes matcha façon nama chocolat 🍵✨ 🥣 Ingrédients : – 300g de chocolat blanc – 30g de beurre – 100g de crème fraîche 30% MG – 4g de matcha (env. 2 c. à café) Un nuage fondant de chocolat blanc au matcha, parfait pour les gourmands. À savourer bien frais… et avec amour 💚 #matcha #namachocolate #recettefacile #japonais #tiktokfood #foodie #asianfood #asiatique #dessert #japon #recetterapide #matchagirl #chocolat ",False,,imperatricewu,ImperatriceWu,387000,416,17800000,1066,3400,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7016369418867444997,2021-10-08T00:56:49,19,ES,25700,1716,326,681600,#paratii #paratodosdetiktok♡ #batanovia #bodagitana2021 #gipsy #destacame_tiktok,False,,almagipsy,Alma Gipsy,88700,41,1400000,1401,9712,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7483664837655006486,2025-03-20T07:21:51,10,ES,39,3,1,2442,#enparatitiktok #bodagitana💍💍🌹🌹🌹😍👑✨👏🏻 #gipsy ,False,,almagipsy,Alma Gipsy,88700,41,1400000,1401,9712,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7482551993626529046,2025-03-17T07:23:22,22,ES,587,51,7,17800,#enparatitiktok #gipsy #bodagitana💍💍🌹🌹🌹😍👑✨👏🏻 #pedimentogitano😍 #vestidodeboda ,False,,almagipsy,Alma Gipsy,88700,41,1400000,1401,9712,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7253777599128669466,2023-07-09T19:21:53,20,ES,3082,419,49,108600,,False,Almagipsy ,almagipsy,Alma Gipsy,88700,41,1400000,1401,9712,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7274316023979953441,2023-09-03T03:41:30,26,ES,7959,752,93,230900,#enparatitiktok❤ #bodagitana💍💍🌹🌹🌹😍👑✨👏🏻 #pedimientogitano ,False,Almagipsy ,almagipsy,Alma Gipsy,88700,41,1400000,1401,9712,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7481306554801884439,2025-03-13T22:50:27,8,FR,3007,20,16,34800,,False,,camillembaye,Camille Mbaye,453200,323,24500000,1651,21400,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7483162834285726998,2025-03-18T22:53:45,50,GB,956,3,3,12100,J’ai testé la routine Hydro Rush d’ @amika et regardez le résultat sur mon afro ! 😍 @SEPHORA #mannequincurvy #modelslife #routinecheveux #knotless ,False,,camillembaye,Camille Mbaye,453200,323,24500000,1651,21400,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7481631174054399254,2025-03-14T19:50:07,62,GB,7828,22,16,69800,une nouvelle journée ensemble 🥸 #mannequincurvy #modelslife #unejourneedansmonassiette #whatieatinaday #cequejemange ,False,,camillembaye,Camille Mbaye,453200,323,24500000,1651,21400,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485758537860173078,2025-03-25T22:46:25,5,FR,7488,318,16,64700,#humour #wlw ,False,ma mère qui prie pour ma sécurité mais je suis déjà en route pour rejoindre la fille que j’ai rencontré y’a 2j sur les réseaux et qui vit à l’étranger ,camillembaye,Camille Mbaye,453200,323,24500000,1651,21400,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7471226583605333270,2025-02-14T18:55:00,11,BR,85,24,49,1168,"Feliz día mis amores ❤️#paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii#fyp#humor#viernes#sanvalentin#regalo#comedy#cxybca#risas#amor❤️ #@👑Robert👑 🇧🇴🇪🇦 @⭐️MANUSUPER⭐️✅️ @꧁👑REY DE ROSAS MATUTE👑🐠💫꧂ @👑 𝗠𝗮𝘆 😼👑 @🐕🫦Lupita🐊G,Ingbrnble🫡🔥 @👑Yohanna👑 @👑🦁🧚‍♀️🐞🥚TITANA🥚🐞🧚‍♀️🦁 @Renegado de ninguna🤔🥺🥶 ",False,San Valentín no existe para mí 🤣,rociomatute,Rocio Matute,186100,461,2000000,856,100700,False,Madrid,"Madrid, Spain",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7471023343265697046,2025-02-14T05:46:19,23,BR,63,16,54,700,"Muchas gracias siempre estaré infinitamente agradecida ❤️#paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii#fyp#humor#risastiktok#14defebrero#flores#comedy#fyp#@👑Robert👑 🇧🇴🇪🇦 @⭐️MANUSUPER⭐️✅️ @꧁👑REY DE ROSAS MATUTE👑🐠💫꧂ @👑 𝗠𝗮𝘆 😼👑 @🐕🫦Lupita🐊G,Ingbrnble🫡🔥 @👑🦁🧚‍♀️🐞🥚TITANA🥚🐞🧚‍♀️🦁 @👑Yohanna👑 @🐠Alberto🐠👑 ",False,Ya me enamoro🤣😍;Regalos san valentin❤️,rociomatute,Rocio Matute,186100,461,2000000,856,100700,False,Madrid,"Madrid, Spain",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7472132608697060630,2025-02-17T05:30:49,19,ES,95,12,23,1544,Qué bonito poder vivir esta experiencia inolvidable en tierra santa galilea #parati#tierrasanta#fyp#viaje#jesus#touraisrael#hagamosviralajesús#jerusalem#jovenescristianos#israel#pastores#viaje#Dios #@👑Robert👑 🇧🇴🇪🇦 @⭐️MANUSUPER⭐️✅️ @꧁👑REY DE ROSAS MATUTE👑🐠꧂ @👑 𝗠𝗮𝘆 😼👑 @🐠Alberto🐠👑 ,False,@TOURAISRAEL🇮🇱❤ ;Mar de galilea donde Jesús anduvo sobre estas aguas 🙏🇮🇱;Mar de galilea 🇮🇱,rociomatute,Rocio Matute,186100,461,2000000,856,100700,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7473475306330836246,2025-02-20T20:21:10,28,ES,65,11,35,1404,"24k Pure Gold increíble su olor 😍#lonkomm.es#perfume#party#viral#perfumedemoda#paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii#tiktokshop#spain@👑Robert👑 🇧🇴🇪🇦 @⭐️MANUSUPER⭐️✅️ @꧁👑REY DE ROSAS MATUTE👑🐠꧂ @👑 𝗠𝗮𝘆 😼👑 @🐠Alberto🐠👑@TOUR A ISRAEL  🇮🇱 ❤ @🔥👑TITA,D_A,M,E,H,L🧚🐞🦁 ",False,Mi reaccion al perfume viral 😍,rociomatute,Rocio Matute,186100,461,2000000,856,100700,False,Madrid,"Madrid, Spain",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485344221482765590,2025-03-24T19:58:40,11,IT,810,1,8,9416,Avete indovinato?👀,False,,iltommasi,Marco Tommasi⚡,404400,180,15900000,1616,7316,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486532376424647958,2025-03-28T00:49:15,54,IT,1235,3,35,11100,Copperete qualcosa?🔥,False,,iltommasi,Marco Tommasi⚡,404400,180,15900000,1616,7316,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486201301450198294,2025-03-27T03:24:32,44,IT,1532,6,16,24000,Ha cucinato? 🍳,False,,iltommasi,Marco Tommasi⚡,404400,180,15900000,1616,7316,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7484307965604891926,2025-03-22T00:57:25,69,IT,451,2,9,4573,Siete gasati per il lancio di Tiemme?🔥,False,,iltommasi,Marco Tommasi⚡,404400,180,15900000,1616,7316,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7486490817868238102,2025-03-27T22:08:01,72,IT,7933,29,77,108200,Voi gli vedete spesso ?👀,False,,iltommasi,Marco Tommasi⚡,404400,180,15900000,1616,7316,False,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485358012048149782,2025-03-24T20:52:10,24,IT,193,2,6,4517,LUNEDI Pasta & Fagioli 😂🫘 #vincenzoalfieri #perte #neipertee #fyp #foryou,False,"PER MIA MAMMA
LA DIETA
NON ESISTE

“AMMÀ MANGIÀ”
😂💙🏠💙😂",vincenzoalfierireal,Vincenzo Alfieri,130900,8017,4400000,2794,80400,False,Naples,Italy,
